Accident_ID,Date,Time,City,Latitude,Longitude,Weather,Road_Type,Light_Condition,Vehicle_Type,Speed_Limit,Traffic_Density,Road_Condition,Driver_Age,Driver_Experience,Seatbelt_or_Helmet,Traffic_Violation,Near_School,Near_Hospital,Emergency_Response_Time,Accident_Hotspot,Severity,Injuries,Fatalities
PK-ACC-000868,2023-10-30,03:26,Sibi,29.52436131405573,67.85875034726405,Clear,Rural Road,Night,Van,40,Medium,Dry,37,4,No,Yes,No,No,37,Yes,Medium,1,0
PK-ACC-000869,2024-09-30,16:51,Dadu,26.735392221555166,67.77170138784896,Clear,Urban Road,Daylight,Car,60,Medium,Dry,46,20,No,No,No,No,18,No,Low,1,0
PK-ACC-000870,2023-02-25,03:46,Peshawar,33.961434002028945,71.64883743976503,Clear,Rural Road,Daylight,Motorcycle,40,High,Dry,56,2,No,Yes,Yes,No,13,No,Medium,1,0
PK-ACC-000871,2024-12-26,10:02,Murree,33.86635291317309,73.46575746546186,Clear,Urban Road,Night,Car,60,Low,Dry,20,0,Yes,Yes,Yes,Yes,15,No,Low,0,0
PK-ACC-000872,2024-06-09,23:38,Turbat,25.963745930627375,63.031668915064294,Rain,Highway,Night,Motorcycle,40,High,Dry,65,8,No,No,No,No,19,No,Medium,3,0
PK-ACC-000873,2024-04-18,09:25,Turbat,26.01987229184212,63.07758493575425,Clear,Motorway,Night,Motorcycle,40,Medium,Dry,26,4,Yes,No,No,No,14,No,Low,0,0
PK-ACC-000874,2023-01-28,18:31,Multan Saddar,30.320667895976094,71.59860156747652,Clear,Urban Road,Daylight,Car,60,High,Dry,66,7,No,Yes,No,No,37,No,Low,0,0
PK-ACC-000875,2023-03-19,19:07,Shikarpur,27.965017374583137,68.61791114546692,Clear,Highway,Daylight,Car,100,Medium,Dry,21,3,No,No,No,No,11,No,Medium,1,0
PK-ACC-000876,2023-08-04,14:12,Hub,25.02661761872933,66.87389615081045,Clear,Rural Road,Daylight,Motorcycle,60,Low,Under Construction,28,7,No,Yes,No,No,19,No,High,3,1
PK-ACC-000877,2024-01-21,02:52,Kahror Pacca,29.426326769526923,71.78840942826128,Clear,Urban Road,Night,Motorcycle,40,Low,Dry,63,1,No,Yes,No,No,13,No,Medium,1,0
PK-ACC-000878,2023-12-31,20:14,Khushab,32.2160908589907,72.29179943690274,Clear,Motorway,Daylight,Car,80,Low,Dry,39,13,No,No,No,No,41,No,Low,0,0
PK-ACC-000879,2024-10-27,20:20,Haroonabad,29.5311630533743,73.24375120322951,Fog,Highway,Night,Motorcycle,60,Low,Dry,35,1,No,No,No,No,11,No,Medium,3,1
PK-ACC-000880,2024-06-09,09:28,Karachi,24.861872833491056,66.78525676706077,Clear,Urban Road,Daylight,Motorcycle,40,High,Under Construction,19,0,Yes,No,No,No,5,No,Low,0,0
PK-ACC-000881,2024-11-29,20:46,Faisalabad City,31.405873791522474,73.16051539092727,Rain,Highway,Daylight,Car,40,High,Dry,54,28,Yes,No,No,No,25,No,Low,0,0
PK-ACC-000882,2023-11-08,13:40,Sangla Hill,31.6783235500456,73.62504023164094,Clear,Highway,Daylight,Van,40,Medium,Dry,45,7,No,No,Yes,No,12,No,Low,0,0
PK-ACC-000883,2023-01-07,14:45,Pindi Gheb,33.342222046216406,72.41939361404486,Fog,Motorway,Daylight,Bus,60,Medium,Wet,26,2,No,No,No,No,15,Yes,High,2,1
PK-ACC-000884,2023-01-03,14:58,Dera Murad Jamali,28.567725286963455,68.19267339955535,Clear,Urban Road,Daylight,Motorcycle,40,Low,Dry,70,18,Yes,No,No,No,20,No,Low,0,0
PK-ACC-000885,2024-09-14,13:41,Taxila,33.706820260365234,72.77235393102306,Rain,Rural Road,Daylight,Car,40,Medium,Wet,62,9,No,Yes,No,No,21,Yes,Medium,1,0
PK-ACC-000886,2023-12-29,11:51,Jand,33.201525892328625,71.83755569201563,Clear,Highway,Daylight,Car,100,Low,Dry,47,22,No,No,No,No,31,No,Medium,1,0
PK-ACC-000887,2024-05-22,13:24,Nawabshah,26.221591934322632,68.37741556063789,Clear,Urban Road,Dawn,Motorcycle,40,High,Wet,34,14,Yes,No,No,No,10,Yes,Low,1,0
PK-ACC-000888,2023-10-01,14:43,Kahuta,33.65494758163769,73.39910780271511,Clear,Urban Road,Daylight,Car,120,High,Dry,37,13,No,No,No,No,9,No,Medium,1,0
PK-ACC-000889,2024-05-20,01:50,Sukkur,27.651754603786546,68.78249214393195,Clear,Urban Road,Daylight,Car,40,High,Dry,39,18,Yes,No,No,No,9,Yes,Low,0,0
PK-ACC-000890,2023-01-15,16:14,Kohat,33.591075535493374,71.47287209013527,Fog,Motorway,Daylight,Bus,40,Medium,Dry,32,12,Yes,No,No,No,23,No,Low,1,0
PK-ACC-000891,2023-07-11,22:09,Larkana,27.54833004415401,68.18831937063817,Clear,Urban Road,Daylight,Car,40,Low,Wet,39,2,No,No,No,Yes,9,No,Low,0,0
PK-ACC-000892,2024-09-22,10:45,Summundri,31.202094561333936,73.08252372453596,Fog,Motorway,Daylight,Car,40,High,Dry,20,2,Yes,Yes,No,No,14,No,Medium,2,0
PK-ACC-000893,2024-04-29,08:02,Gujrat,32.626482077576505,74.09092662850944,Clear,Rural Road,Dusk,Van,60,Medium,Dry,37,9,No,No,No,No,5,No,Low,0,0
PK-ACC-000894,2023-01-28,23:00,Tandlian Wala,31.17991053337584,73.11129071939044,Clear,Motorway,Daylight,Motorcycle,60,Medium,Dry,37,11,No,No,No,No,17,No,Low,0,0
PK-ACC-000895,2024-12-14,05:05,Larkana,27.518874227580586,68.18058549306203,Clear,Urban Road,Daylight,Car,80,High,Dry,52,26,No,No,No,No,49,No,Low,0,0
PK-ACC-000896,2023-02-08,04:03,Lahore Cantt,31.4267428732949,74.54805868864811,Clear,Urban Road,Daylight,Bus,60,Medium,Wet,60,30,Yes,No,No,No,9,No,Low,1,0
PK-ACC-000897,2023-09-30,02:44,Pindi Gheb,33.408208486092974,72.22204956848812,Clear,Urban Road,Dawn,Motorcycle,120,Medium,Dry,49,16,Yes,Yes,No,No,26,No,High,5,3
PK-ACC-000898,2023-08-19,03:22,Mianwali,32.80298587836202,71.60718278872037,Clear,Highway,Night,Motorcycle,120,Medium,Dry,57,39,Yes,No,No,No,12,No,High,2,2
PK-ACC-000899,2023-03-27,06:50,Kahror Pacca,29.5038640950323,72.01881304601315,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,58,11,Yes,No,No,Yes,21,No,Low,0,0
PK-ACC-000900,2024-04-18,10:09,Shah Kot,31.597206840118396,73.76201548562014,Clear,Highway,Dawn,Truck,60,Medium,Dry,18,0,Yes,Yes,Yes,No,6,Yes,Medium,2,0
PK-ACC-000901,2023-05-06,18:50,Khuzdar,27.822001253954554,66.58336024764868,Clear,Urban Road,Daylight,Motorcycle,60,Medium,Dry,22,4,No,No,No,No,15,No,Low,0,0
PK-ACC-000902,2024-06-20,04:32,Mingora,34.800159351684115,72.32088103449586,Clear,Urban Road,Night,Car,40,Medium,Under Construction,42,18,Yes,No,No,No,17,No,Low,0,0
PK-ACC-000903,2023-05-25,10:44,Khairpur,27.526504695850075,68.76892221454918,Clear,Urban Road,Dawn,Car,100,High,Dry,63,44,Yes,No,No,No,6,No,Low,0,0
PK-ACC-000904,2024-06-08,22:28,Dera Ghazi Khan,30.209541013944182,70.42516326228522,Clear,Rural Road,Night,Car,60,Medium,Wet,36,2,Yes,No,No,No,7,No,Low,0,0
PK-ACC-000905,2023-07-31,07:54,Gwadar,25.17276807606785,62.34790073651455,Clear,Urban Road,Night,Truck,100,Medium,Dry,52,27,No,No,No,No,6,No,Medium,2,0
PK-ACC-000906,2023-01-25,15:55,Naushera,32.44664472780186,72.33021573229759,Fog,Urban Road,Dawn,Bus,40,Medium,Wet,59,26,Yes,Yes,No,No,8,No,Medium,3,1
PK-ACC-000907,2024-08-02,08:03,Dunyapur,29.68994634166524,71.97853160558185,Clear,Motorway,Daylight,Motorcycle,100,Medium,Dry,67,41,No,No,No,No,20,No,High,3,3
PK-ACC-000908,2024-01-29,18:38,Hazro,33.88837686381434,72.4828003051074,Clear,Motorway,Daylight,Motorcycle,80,Low,Under Construction,64,24,No,No,No,No,27,No,High,5,2
PK-ACC-000909,2023-03-08,11:40,Rawalpindi,33.758147417212726,72.92878304483425,Rain,Urban Road,Daylight,Motorcycle,40,Medium,Wet,68,23,No,Yes,No,No,15,No,High,6,3
PK-ACC-000910,2023-08-21,12:11,Chaman,30.93349934400173,66.42097084267164,Clear,Highway,Daylight,Car,60,Medium,Dry,68,48,Yes,No,No,No,17,No,Low,0,0
PK-ACC-000911,2023-04-19,08:11,Wazirabad,32.323709136040094,74.22556251252593,Fog,Urban Road,Dusk,Truck,60,High,Wet,57,10,Yes,Yes,No,No,10,Yes,Medium,2,0
PK-ACC-000912,2023-05-26,23:47,Kot Chatta,29.705599201130706,70.52837334000776,Clear,Urban Road,Daylight,Bus,60,Medium,Dry,38,8,Yes,No,Yes,No,42,No,Low,2,0
PK-ACC-000913,2023-04-21,12:34,D.G Khan (Tribal Area),30.341425652168077,70.06281022221394,Clear,Highway,Daylight,Motorcycle,40,Medium,Dry,36,3,No,No,Yes,No,9,No,Low,0,0
PK-ACC-000914,2023-08-16,05:13,Kasur,30.970544946130467,74.1556534092552,Clear,Highway,Daylight,Car,120,High,Dry,67,19,No,Yes,No,Yes,35,No,High,5,1
PK-ACC-000915,2023-04-21,01:53,Jacobabad,28.292370878684785,68.44201714879125,Fog,Rural Road,Daylight,Car,40,Medium,Dry,29,5,No,No,No,No,21,Yes,Low,0,0
PK-ACC-000916,2024-04-14,20:30,Dera Ismail Khan,31.7956857946903,70.92977571101974,Fog,Urban Road,Daylight,Motorcycle,80,Medium,Dry,30,12,No,No,No,No,24,No,Medium,2,0
PK-ACC-000917,2023-02-03,19:34,Mirpur Khas,25.50772229718763,68.97463299450366,Rain,Rural Road,Daylight,Car,120,High,Dry,19,0,Yes,Yes,No,No,9,Yes,High,3,1
PK-ACC-000918,2024-09-14,15:39,Kasur,31.25714924774121,74.31070805741243,Clear,Urban Road,Dusk,Car,60,Medium,Wet,54,34,Yes,Yes,No,No,11,No,Low,1,0
PK-ACC-000919,2024-01-04,05:56,Rawalpindi,33.647455662161406,73.08544098392333,Clear,Rural Road,Daylight,Motorcycle,60,High,Dry,66,29,Yes,No,No,Yes,24,No,Low,0,0
PK-ACC-000920,2024-08-17,02:36,Kahuta,33.63155506570368,73.53741892792674,Clear,Highway,Night,Car,80,High,Dry,44,13,Yes,No,Yes,No,5,No,Low,0,0
PK-ACC-000921,2024-07-07,03:37,Piplan,32.11766475410902,71.32996013340437,Clear,Urban Road,Daylight,Car,40,Medium,Dry,57,7,Yes,Yes,No,No,7,No,Low,0,0
PK-ACC-000922,2024-02-29,01:21,Multan Saddar,30.162691427637032,71.6929805868659,Fog,Rural Road,Night,Motorcycle,80,High,Dry,26,3,No,Yes,No,No,9,No,High,4,2
PK-ACC-000923,2024-09-04,02:39,Muzaffargarh,30.019350579636072,71.14865459663976,Clear,Highway,Daylight,Bus,60,Low,Dry,35,3,No,No,No,No,8,No,Low,0,0
PK-ACC-000924,2024-06-01,14:41,Tandlian Wala,31.27002409188911,73.43724189959214,Clear,Motorway,Night,Truck,120,Medium,Under Construction,47,29,No,No,No,No,22,No,High,5,1
PK-ACC-000925,2024-11-22,14:25,Turbat,26.018190107864168,63.11136604862696,Clear,Rural Road,Dawn,Bus,100,Medium,Dry,52,0,No,No,Yes,No,24,No,Medium,4,0
PK-ACC-000926,2023-10-09,05:43,Karachi,24.99176313793686,67.27666946461699,Clear,Urban Road,Daylight,Motorcycle,40,Low,Dry,55,0,Yes,No,No,No,9,No,Low,0,0
PK-ACC-000927,2023-11-16,07:22,Quetta,30.17687553678629,66.94182627543108,Clear,Highway,Dusk,Bus,120,Medium,Dry,33,12,Yes,No,No,No,26,Yes,High,6,1
PK-ACC-000928,2024-03-18,05:24,Kasur,31.152599023949303,74.3813426469167,Clear,Urban Road,Daylight,Car,60,Low,Wet,65,17,Yes,No,No,No,41,Yes,Low,1,0
PK-ACC-000929,2023-11-11,15:25,Lahore City,31.601575495887417,74.36081722560789,Clear,Urban Road,Dusk,Motorcycle,100,High,Dry,59,27,No,No,No,No,25,No,Medium,1,0
PK-ACC-000930,2024-01-12,14:51,Khanewal,30.43512200212499,72.24279375585213,Clear,Urban Road,Dawn,Motorcycle,120,Medium,Wet,52,11,Yes,No,No,No,5,No,High,4,2
PK-ACC-000931,2023-10-16,14:31,Swabi,34.13661506193617,72.49300411598841,Rain,Urban Road,Daylight,Car,120,Low,Wet,57,23,Yes,Yes,No,No,9,Yes,High,3,1
PK-ACC-000932,2024-03-12,07:18,Gujar Khan,33.18706144679064,73.38504022270581,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,32,9,Yes,No,No,No,12,No,Low,0,0
PK-ACC-000933,2024-10-23,13:58,Gujranwala,32.17755126059001,74.11268025998197,Clear,Highway,Daylight,Car,120,Medium,Dry,42,15,No,No,Yes,No,12,Yes,Medium,2,0
PK-ACC-000934,2023-10-04,20:47,Multan City,30.24996879949531,71.53929373847656,Clear,Urban Road,Daylight,Car,40,Low,Dry,20,2,No,No,No,No,19,No,Low,0,0
PK-ACC-000935,2024-12-10,11:34,Sangla Hill,31.65966833759673,73.81332071221308,Clear,Urban Road,Night,Bus,100,Medium,Wet,20,2,No,No,Yes,No,16,No,High,2,2
PK-ACC-000936,2024-08-04,19:36,Nowshera,34.01302007611219,71.90013539813863,Clear,Urban Road,Daylight,Car,40,Medium,Dry,29,8,Yes,No,No,No,23,No,Low,0,0
PK-ACC-000937,2024-05-17,12:46,Wazirabad,32.33299536118386,74.2411913983026,Rain,Highway,Night,Car,40,Medium,Dry,34,7,Yes,No,No,No,14,No,Low,0,0
PK-ACC-000938,2024-09-15,07:13,Gujrat,32.602819511202206,74.18280184086234,Clear,Motorway,Daylight,Car,40,High,Wet,60,26,Yes,Yes,No,No,17,No,Low,0,0
PK-ACC-000939,2024-05-30,14:55,Faisalabad City,31.417541372852373,73.05509389830463,Clear,Motorway,Daylight,Motorcycle,60,Low,Dry,23,2,No,No,No,No,14,No,Low,0,0
PK-ACC-000940,2023-12-16,18:39,Faisalabad City,31.448403574510504,73.14077463192373,Clear,Urban Road,Dawn,Motorcycle,120,Low,Wet,65,34,No,No,No,No,21,No,High,3,2
PK-ACC-000941,2024-03-21,09:12,Haroonabad,29.40741235926621,73.01713764432506,Clear,Rural Road,Dawn,Motorcycle,60,Medium,Dry,38,19,No,Yes,No,No,13,No,Medium,3,0
PK-ACC-000942,2023-12-16,03:10,Hasan Abdal,33.86425532629992,72.73100530253664,Clear,Highway,Dawn,Motorcycle,120,Medium,Dry,42,10,No,No,No,No,17,No,High,2,1
PK-ACC-000943,2024-08-29,01:29,Gujranwala,32.198365715357205,74.09050713582207,Rain,Highway,Daylight,Truck,80,High,Dry,53,29,No,No,Yes,No,24,No,Medium,3,0
PK-ACC-000944,2024-10-25,18:23,Wazirabad,32.459955913113355,74.06943563358377,Rain,Urban Road,Daylight,Truck,60,Low,Dry,68,30,No,Yes,No,Yes,20,No,High,3,2
PK-ACC-000945,2023-05-17,20:17,Liaqatpur,29.0740462754584,70.95845376485251,Fog,Highway,Daylight,Motorcycle,80,Medium,Dry,18,0,No,Yes,No,No,23,Yes,High,5,1
PK-ACC-000946,2023-08-31,22:52,Wazirabad,32.41493223879991,74.12981708381731,Clear,Highway,Daylight,Car,40,Medium,Dry,59,1,Yes,No,No,No,15,No,Low,0,0
PK-ACC-000947,2024-06-26,05:45,Turbat,25.993987818425122,63.01705270442874,Clear,Rural Road,Night,Car,80,Medium,Dry,55,4,Yes,No,No,No,10,No,Low,0,0
PK-ACC-000948,2023-02-09,17:10,Jand,33.11697199235215,71.79497675794974,Rain,Urban Road,Daylight,Car,60,High,Wet,69,13,Yes,No,No,No,16,Yes,Low,0,0
PK-ACC-000949,2023-08-17,06:46,Leiah (Layyah),30.73648992013768,71.26368422377512,Clear,Motorway,Daylight,Bus,120,Low,Dry,62,18,No,Yes,No,No,15,No,High,2,1
PK-ACC-000950,2024-07-01,00:57,Summundri,31.125149128482434,73.05212637893239,Clear,Urban Road,Daylight,Bus,40,Medium,Dry,59,24,No,No,Yes,No,9,No,Low,0,0
PK-ACC-000951,2023-08-11,09:20,Jand,33.37417378365176,72.16934659695575,Clear,Urban Road,Daylight,Motorcycle,100,Medium,Dry,46,24,No,No,Yes,No,17,No,Medium,2,1
PK-ACC-000952,2023-01-06,08:54,Hafizabad,32.090633784444094,73.46244021892443,Clear,Motorway,Daylight,Motorcycle,100,Medium,Dry,55,37,No,Yes,No,No,24,No,High,3,2
PK-ACC-000953,2023-11-18,15:47,Karachi,24.812962493693743,67.11878128589387,Clear,Urban Road,Daylight,Car,40,Medium,Dry,43,10,Yes,No,No,No,19,Yes,Low,0,0
PK-ACC-000954,2024-04-12,16:23,Gwadar,25.11038058522949,62.3588600752723,Clear,Urban Road,Night,Car,60,High,Dry,29,4,No,Yes,No,No,19,No,Medium,2,0
PK-ACC-000955,2023-03-16,11:06,Hasan Abdal,33.77772826042273,72.66020003100739,Storm,Urban Road,Daylight,Truck,100,High,Wet,66,6,No,Yes,No,No,20,No,High,4,2
PK-ACC-000956,2023-01-04,01:02,Mingora,34.81104162845018,72.3988750601433,Rain,Urban Road,Night,Car,60,Medium,Dry,51,6,No,Yes,Yes,No,13,No,Medium,2,0
PK-ACC-000957,2024-10-07,05:58,Faisalabad Sadar,31.29449397781268,73.01973478761577,Clear,Rural Road,Daylight,Car,120,Medium,Dry,46,3,Yes,No,No,No,27,No,Medium,3,0
PK-ACC-000958,2023-04-28,18:07,Naushera,32.52795072709178,72.10789715383102,Clear,Rural Road,Daylight,Truck,60,Low,Dry,49,24,No,No,No,No,29,Yes,Low,0,0
PK-ACC-000959,2024-08-28,03:38,Rawalpindi,33.640092154319824,73.09059150824201,Clear,Urban Road,Night,Motorcycle,40,Low,Under Construction,56,17,Yes,No,No,No,24,Yes,Low,0,0
PK-ACC-000960,2024-05-18,03:17,Jhang,31.46209015135016,71.93804629788809,Clear,Urban Road,Dusk,Car,40,Medium,Dry,46,7,No,Yes,No,No,27,No,Medium,3,0
PK-ACC-000961,2024-07-27,06:55,Gwadar,25.128176168720103,62.30396509947114,Clear,Highway,Night,Truck,120,Medium,Dry,36,8,No,No,No,No,21,No,High,3,1
PK-ACC-000962,2024-03-16,00:04,Nankana Sahib,31.44983341180749,73.60841698689062,Rain,Highway,Daylight,Bus,40,Low,Dry,49,21,No,No,No,No,28,No,Low,0,0
PK-ACC-000963,2023-07-13,09:13,Kotli Sattian,33.828265115559994,73.51379744471969,Rain,Urban Road,Dawn,Car,60,Low,Under Construction,43,3,No,No,No,No,11,Yes,Medium,1,0
PK-ACC-000964,2024-12-15,23:00,Tandlian Wala,30.966571223980495,73.07679158116076,Rain,Motorway,Daylight,Bus,40,Medium,Wet,19,1,Yes,Yes,No,No,33,No,Medium,1,0
PK-ACC-000965,2024-01-27,11:18,Kahror Pacca,29.570666909417866,71.9298725590622,Rain,Rural Road,Night,Car,60,Low,Dry,22,0,No,No,No,No,19,No,Low,0,0
PK-ACC-000966,2023-01-26,01:13,Attock,33.82851873568865,72.2001743123352,Clear,Urban Road,Daylight,Truck,60,Low,Dry,41,20,No,No,No,No,20,No,Low,0,0
PK-ACC-000967,2024-03-10,02:50,Multan City,30.17673184444466,71.48632781893062,Clear,Highway,Daylight,Car,120,Medium,Dry,57,17,No,No,No,No,8,No,Medium,2,0
PK-ACC-000968,2023-06-22,02:12,Piplan,32.23815715914748,71.46213433375418,Clear,Urban Road,Daylight,Car,60,Medium,Dry,58,22,Yes,No,Yes,No,26,No,Low,0,0
PK-ACC-000969,2023-10-27,16:02,Pindi Bhattian,31.955024595884854,73.58643263357756,Clear,Motorway,Daylight,Motorcycle,60,Medium,Dry,36,2,Yes,No,No,No,12,No,Low,1,0
PK-ACC-000970,2024-10-06,13:33,Gujar Khan,33.11022092460192,73.39158746808899,Fog,Highway,Dawn,Motorcycle,60,Low,Dry,38,11,Yes,No,No,No,12,No,Low,0,0
PK-ACC-000971,2023-11-22,12:08,Shikarpur,27.970472303885536,68.63826258117467,Rain,Highway,Night,Motorcycle,40,Medium,Dry,53,28,No,No,Yes,No,8,No,Medium,2,0
PK-ACC-000972,2024-02-14,09:07,Jand,33.54392437869877,72.00958486492557,Clear,Highway,Night,Motorcycle,60,Medium,Dry,59,39,Yes,Yes,No,No,6,Yes,Medium,1,0
PK-ACC-000973,2023-04-28,21:38,Gujrat,32.48940686858125,74.14078398269272,Rain,Urban Road,Daylight,Car,40,High,Dry,43,21,Yes,No,No,No,14,No,Low,0,0
PK-ACC-000974,2024-12-24,00:22,Faisalabad Sadar,31.386508952914983,73.19465621588631,Clear,Urban Road,Daylight,Van,60,Medium,Dry,45,2,Yes,No,No,No,20,No,Low,0,0
PK-ACC-000975,2023-08-13,07:39,Wazirabad,32.50473665601245,74.26355999158132,Clear,Urban Road,Daylight,Car,40,High,Dry,69,34,Yes,No,No,No,19,No,Low,0,0
PK-ACC-000976,2024-06-15,05:22,Jaranwala,31.215316492396386,73.67244049275891,Clear,Motorway,Dawn,Car,40,High,Dry,29,0,No,No,No,No,23,No,Low,0,0
PK-ACC-000977,2023-04-23,17:35,Mingora,34.7461902850054,72.3478764841908,Storm,Highway,Night,Bus,60,Medium,Dry,38,11,No,No,No,No,13,Yes,High,2,2
PK-ACC-000978,2023-05-20,23:42,Pindi Gheb,33.25117311583827,72.28085901971353,Clear,Motorway,Dusk,Car,60,High,Dry,33,12,No,No,No,No,26,No,Low,0,0
PK-ACC-000979,2024-07-12,19:55,Hasilpur,29.81307105345067,72.64547252420253,Clear,Urban Road,Night,Bus,40,Medium,Wet,47,24,Yes,No,No,No,7,No,Low,0,0
PK-ACC-000980,2023-01-01,15:11,Kahuta,33.63122155072906,73.48882913873139,Clear,Urban Road,Night,Motorcycle,60,Medium,Dry,67,6,Yes,No,No,No,41,No,Low,0,0
PK-ACC-000981,2023-03-31,03:08,Dera Murad Jamali,28.5401713170515,68.23813590104982,Clear,Urban Road,Night,Car,120,Medium,Wet,25,7,No,Yes,No,No,30,No,High,2,2
PK-ACC-000982,2024-10-15,00:05,Khuzdar,27.762192682540313,66.61726400054297,Clear,Urban Road,Daylight,Van,60,Low,Dry,34,1,Yes,Yes,No,Yes,9,Yes,Low,0,0
PK-ACC-000983,2023-11-16,00:59,Kallar Sayaddan,33.34784775046581,73.31107503445342,Rain,Highway,Night,Bus,80,Low,Wet,55,35,No,No,No,No,16,No,High,3,3
PK-ACC-000984,2024-07-03,21:51,Pindi Bhattian,32.08499887241629,73.6026654556091,Clear,Highway,Night,Motorcycle,80,Low,Dry,66,14,No,Yes,Yes,No,28,No,High,4,1
PK-ACC-000985,2023-05-19,23:28,Hafizabad,32.313472551972275,73.46735077355687,Clear,Urban Road,Daylight,Truck,40,Medium,Wet,30,11,Yes,No,No,No,15,No,Low,0,0
PK-ACC-000986,2024-05-25,07:12,Nowshera,34.020775638586855,71.99013297707003,Clear,Highway,Night,Car,120,Medium,Dry,68,21,No,No,No,Yes,12,No,High,3,1
PK-ACC-000987,2023-09-16,22:28,Hazro,33.85508418820691,72.35090757927036,Clear,Urban Road,Night,Car,60,Low,Dry,53,21,No,No,No,No,28,No,Low,0,0
PK-ACC-000988,2024-11-03,23:26,Jhelum,32.837530449256306,73.85601876735562,Clear,Urban Road,Daylight,Truck,40,Low,Dry,47,28,No,No,No,No,12,No,Low,0,0
PK-ACC-000989,2024-11-20,18:25,Faisalabad City,31.368158949137136,73.0864716553903,Clear,Highway,Daylight,Van,40,Low,Dry,30,2,No,Yes,No,No,16,No,Low,0,0
PK-ACC-000990,2023-01-10,19:03,Dera Ghazi Khan,30.186895731735163,70.79357224171551,Fog,Highway,Daylight,Car,80,High,Wet,69,46,No,No,Yes,No,19,No,Medium,4,0
PK-ACC-000991,2023-09-18,21:06,Chishtian,29.815337543711898,72.95530358995421,Clear,Motorway,Daylight,Motorcycle,80,Low,Wet,64,44,No,No,No,No,12,No,Medium,2,0
PK-ACC-000992,2024-10-11,21:17,Wazirabad,32.35940035651668,74.32770668450651,Clear,Highway,Night,Motorcycle,40,Low,Dry,27,5,No,No,No,No,50,No,Medium,1,0
PK-ACC-000993,2023-06-21,09:30,Kamoke,32.00663107280787,74.25166214936031,Clear,Motorway,Night,Van,40,Medium,Wet,64,0,No,Yes,Yes,No,42,Yes,High,4,1
PK-ACC-000994,2023-01-13,22:46,Wazirabad,32.52760155879927,74.05330005846221,Clear,Highway,Daylight,Motorcycle,60,Medium,Dry,69,45,Yes,Yes,No,No,7,No,Medium,1,0
PK-ACC-000995,2023-06-17,12:25,Gujranwala,32.26566595414712,74.34957643486361,Rain,Highway,Daylight,Car,40,Medium,Dry,19,0,No,Yes,No,No,30,No,Medium,2,0
PK-ACC-000996,2024-10-03,23:51,Gujranwala,32.21749169540042,74.29307075334434,Clear,Rural Road,Dawn,Motorcycle,40,Medium,Dry,37,4,Yes,Yes,No,No,9,No,Low,1,0
PK-ACC-000997,2024-08-18,17:23,Kohat,33.57241927538982,71.44252814095557,Clear,Urban Road,Daylight,Motorcycle,80,High,Dry,51,6,Yes,Yes,No,No,16,No,Low,0,0
PK-ACC-000998,2023-11-17,21:43,Mirpur Khas,25.538962889414275,68.98652369330357,Fog,Highway,Dawn,Van,60,Low,Dry,63,17,No,No,No,No,21,Yes,Medium,1,0
PK-ACC-000999,2023-11-15,14:07,Hyderabad,25.43142735122092,68.28733727069925,Clear,Highway,Daylight,Motorcycle,80,Medium,Dry,30,0,Yes,No,No,No,27,No,Low,0,0
PK-ACC-001000,2024-09-04,10:24,Kamoke,31.910991989649432,74.34929675193271,Rain,Urban Road,Daylight,Van,80,Medium,Dry,58,34,Yes,No,No,No,5,No,Low,1,0
PK-ACC-001001,2023-11-25,02:23,Gujar Khan,33.192885839145696,73.25799686145157,Clear,Urban Road,Night,Motorcycle,60,High,Dry,47,6,No,Yes,Yes,No,41,No,High,4,2
PK-ACC-001002,2024-07-03,13:57,Shikarpur,27.96517039244706,68.6390223068579,Storm,Rural Road,Night,Van,100,Medium,Wet,47,20,No,No,No,No,9,No,High,4,1
PK-ACC-001003,2024-02-23,07:52,Dera Ghazi Khan,30.314517613195953,70.76794434263643,Clear,Urban Road,Daylight,Truck,40,Medium,Wet,53,19,Yes,Yes,No,No,12,No,Low,0,0
PK-ACC-001004,2024-08-28,05:20,Lahore City,31.63229324799331,74.34873763642054,Clear,Rural Road,Daylight,Van,60,Medium,Dry,30,5,Yes,No,No,No,18,Yes,Low,0,0
PK-ACC-001005,2023-04-05,21:00,Liaqatpur,29.0203280256378,71.29238944060133,Rain,Urban Road,Night,Truck,40,Low,Dry,34,11,No,No,No,No,25,No,Medium,3,0
PK-ACC-001006,2024-08-03,09:25,Nowshera Virkan,32.14041467406726,73.77132175600458,Rain,Highway,Daylight,Car,60,Medium,Dry,41,4,Yes,Yes,Yes,No,29,No,Low,0,0
PK-ACC-001007,2023-11-14,01:39,Mirpur Khas,25.558722258964742,68.99014203036374,Fog,Highway,Night,Motorcycle,40,Low,Dry,43,23,No,No,No,No,20,No,Medium,1,0
PK-ACC-001008,2023-08-24,13:32,Rahim Yar Khan,28.548701167512313,70.20765070019446,Clear,Motorway,Night,Motorcycle,60,Medium,Wet,43,12,No,Yes,No,No,12,No,High,3,1
PK-ACC-001009,2023-11-30,06:00,Kasur,31.18554628948599,74.23371877137112,Storm,Urban Road,Daylight,Car,60,Medium,Dry,66,26,Yes,No,No,No,9,No,Low,0,0
